Kommentaari ID,Kommentaar,Meelsus
1270,"Kuller kes istub oma autos ja ootab millal klient tema juurde tuleb, ei näita eriti head teenindust. Aga üldiselt olen rahul. Õhtul tellisin järgmisel õhtul sain tellitud kauba kätte.",Neutraalne
1272,"Minu esimene tellimus sellest firmast jäi kohe ka viimaseks. Lugu oli selline (eile, s.o. 11. jaan. 2013. Tellisin 6. jaan. kolm asja, millest üks oli videokaart. Tolle viimase tarneajaks anti 2-7 tööpäeva. Okei, läks viis, sain kullerilt kauba kätte. Paki avamisel ilmnes, et tellitud videokaardi asemel oli pakki pandud hoopis teise firma ja märksa nõrgema hinnaklassi toode. Loomulikult reedese päeva õhtupoolikul, mil reageerimiseks juba ülinapilt aega. Saatelehel ilutses täiesti tuimalt tellitud, mitte muudetud toote nimi. Polnud midagi parata, tuli ise Õismäele kohale sõita, et asja uurida. Õnneks veel jõudsin vaatamata ummikutele. Kaks umbkeelset teenindajat maigutasid ainult suud. Küsisin, kuidas saab nii räigelt eksida - vale oli mitte ainult detaili mudel, vaid ka firmanimi. Vastuseks kuulsin mingit pobinat, et jah tuli neid õigeid siia vaid üks ja kellegi teise tellimus olnud justkui vaja kiiremini täita. Mida häma! Pakuti, et 6 päeva pärast saaksin õige kätte. Kui see pole petuskeem, siis mis see on? Mitte keegi ei võtnud minuga ühendust, et pärida, kas olen üldse taolise asendustootega nõus. See lihtsalt sokutati mulle vaikimisi. E- ja I-ajastul olnuks kõik võimalused kliendilt järele pärida, kas too soovib kauba puudumisel asendustoodet või loobub tellimusest. Midagi niisugust aga ei tehtud, üritati lihtsalt pähe määrida mingit odavamat, ilmselt seismajäänud rämpsu. Nõudsin raha tagasi. Õnneks ei tulnud mul ka palju vaielda, kuna käitusin resoluutselt. Vormistati tellimusraha tagasikande akt. Isiklikult ei soovita sellise firmaga tegemist teha. Kahtlusi tekitas juba tellimuse 'trackingu' (tellimuse täitmise jälgimine veebis) puudumine, mis on üldreeglina hämavate firmade tunnuseks. Kuna töötan ise õiguskaitseorganites, tegin kogu protsessist igaks juhuks nii dokumentaalsed väljavõtted kui ka fotod, et vajadusel oma õigust nõuda. Firma esindajad isegi ei vabandanud. Igaüks võib teha omad järeldused.",Negatiivne
1273,Antud ettevõtet ei saa kuidagi soovitada. ,Negatiivne
1276,"Esimene ja väga positiivne kogemus antud ettevõttega. Helistasin täna sooviga osta Electroluxi nõudepesumasin ESL47710R, paluti saata päring meili peale. Tegin seda kohe ning 10min pärast oli nende meil vastusega käes. Tingimused sobisid ning küsisin, kuhu saan kaubale järele sõita. Ladu oli minu jaoks lihtne leida, kuna olen Vesse tänava kandis varemgi käinud. Laomees tõstis masina auto peale, seega ei pidanud oma käsi määrimagi. Üllatav ja esmakordne kogemus oli ka nendepoolne usaldus - kaup väljastati vaid arve alusel.",Positiivne
1277,"Suhtun loomupärase umbusuga netikaupmeestesse, 1A on senistest kogemustest üks parimaid. Kaup saabub alati täpselt, telefonitsi kauba saabumisest  informeerimine toimib laitmatult. Viimasel korral sattus mulle väikese tehnilise defektiga seade, lühike mõttevahetus meili teel, ja järgmisel päeval oli minu soovitud vahetusseade mind juba ootamas. Väga täpne, asjalik ja meeldiva teenindusega firma, soovitan!",Positiivne
1278,"Te panite linnuke ""Olen tutvunud ostureeglina"" ja seal on ka kirjas:",Neutraalne
1279,"Sai tehtud eelmine nädal uus tellimus ja kiirus ning korreksus on ikka samal tasemel, väga hea! Viisakas ja kiire teenindus ja head hinnad. Ise viisin veel ühe toote garantiisse ja seegi toimis neil väga hästi.",Positiivne
1281,Olen ostnud 7 korda ja no problems.,Positiivne
1282,"Koha leidmine võttis küll veidi aega aga kõik on hea- ise valisin komponendid millest kokku pani masina ja andis veel asju kaasa ka, mida hinna sisse ei pannudki :) ",Positiivne
1283,Letitagune nolk võiks suhtluskoolitusele minna.,Neutraalne
1285,"Tellisin tahvelarvuti ja omal initsiatiivil (helistasin firmasse) sain teada, et toodet laos ei ole ja kahe nädala pärast tarnitakse juurde. Kahe nädala pärast keegi ei helistanud ja kui ise helistasin, siis öeldi, et ju see on nii vana toode, et seda enam ei tehta. Mingit firmapoolset teavitust mulle sellekohta ei ilmunud ja oleksin vist heatahtlikult ootama jäänudki. Raha kanti õnneks ilusti tagasi. Kokkuvõtvalt ei midagi head.",Negatiivne
1286,Ostsin paar nädalat tagasi ATFst protsessori ja jahutuse. Kaup jõudis 4 päevaga kätte ja kõik toimis perfektselt. Just tellisin videokaardi ja annan selle kohta ka hinnangu hiljem.,Positiivne
1288,"Hindasid saab võrrelda siis, kui need on võrreldavad. Abtline UÜ ega ka tegelikult kaupa müüv Est OÜ ei ole käibemaksukohuslased, seega ei tohiks digiboom.ee Hinnavaatluses osaleda.",Negatiivne
1289,Tellisin teleka. Kõik oli igati korrektne. Kaup jõudis kulleriga koju näidatud tähtajal. Tellisin sellest poest esimest korda ja olen  teenusega väga rahul. Hinnavõit võrreldes poe hinnaga oli 450 €. ,Positiivne
1290,"Minul igatahes negatiivne kogemus.Kodulehel saadavus 1tp tegelikult aga kuu ajaga ei suudetud kaupa tarnida.Vabandused mis sealt poolt tulid olid naeruväärsed a la saadeti vale kaup,kohe saadame kauba kulleriga välja,võtame ühendust ,täpsustame aadressi,huvitav kuhu küll see kullerauto kadus jne...",Negatiivne
1291,Esmaspäeva õhtul tellisin Samsungi SmartTV ja kolmapäeva peale lõunat kaup juba käes. Hind soodne võrreldes teiste analoogsete toodete pakkujatega. Teenindus korralik ja abivalmis ning julgen teistelegi soovitada.,Positiivne
1292,"Tellisin nõudepesumasina, 2 päeva ja kuller oli asjaga uksetaga, kõik ok.",Positiivne
1293,Väga meeldiv teenindus! Asjalik ja kiire suhtlus ning küsimustele vastamine. Hästi positiivse mulje jättis see firma. Oleks ainult rohkem sama heal tasemel kaupmehi. Soovitan soojalt kõigile! 5+++ !,Positiivne
1294,"Tellisin toote, saadeti kiri, et toode pole saadaval.",Negatiivne
1295,"Lao uksel oli küll mingi silt, kuid see ei olnud kodutehnika. Võiks kodulehel selle sildi ära märkida, leiaks ukse kergemini üles. Ladu ise heas asukohas.",Neutraalne
1296,Tere! ,Neutraalne
1298,"Sai samuti sõbrale tellitud Samsungi 55"" 8000 smartTV. Tellitud sai laupäeval, kätte sain teisipäeval. Teenindus kiire. Jäin väga rahule. Soovitan",Positiivne
1299,"Tellisin esmaspäeval 55"" 7000 seeria Samsungi Smart tv ja kätte sain kolmapäeva lõuna ajal. Korrektne teenindus. Soovitan. ",Positiivne
1300,"Väga head hinnad, suurepärane teenindus ja kiire tarne. Ostsin läbi kodulehe 01.03.2013 kell 14:00 pesumasina, kolme tunni pärast oli pesumasin juba korteris. Soovitan!",Positiivne
1301,"Väline kõvakas, HDMI kaabel ja klaviatuur. Neljapäev vormistasin, teisipäev kohal - normaljonks.",Positiivne
1302,"Esmaspäeval tellisin,teisipäeva õhtupoolikul helistati,et on kohal ja kolmapäeval õhtupoole juba vaatasin Samsungi telekat. Soovitan,korralik ja kiire meeldiv teenendus.",Positiivne
1303,"Kirjas palju lubadusi,öeldi,et uurivad hinda,siis vaikus,küsisin uuesti,vastati,et kusagil pole uued tulevad peale.Aga siiani on see telekas neil pakkumisel.Teine e-pood pakkus tunduvalt madalamat hinda ja oli paari päevaga telekas kodu.",Negatiivne
1304,"Mina olen DLB-ga väga rahul. Alati ollakse viisakad, vastatakse meilidele kiiresti ja kui tootega tekkis pool aastat hiljem probleeme, lahendati asi kiiresti ja korralikult. Soovitan!",Positiivne
1307,väga ok koht ,Positiivne
1309,"Samal päeval kui tellisin toodi pesumasin koju ära. Super, kindlasti soovitan! ",Positiivne
1310,"Huvitav, kui kiiresti negatiivsed kommentaarid kustutakse siit! EI SOOVITA, Firmal on ebaaus tegevus, ei saa isegi firmale arveid teha, ja see ettemaks ja 1-2 nädalat ooteag kuidagi eriti kahtlane!",Neutraalne
1311,Ei soovita! Kommentaari kustutakse! ooteage 1 kuni 2 nädalat ja ettemaks on kahtlane. Firmale arve ei tehta! ,Negatiivne
1313,"Rinake millest siin jutt on. Teie ei olnud meilt midagi tellitud. Kõik meie ostutingimused on  veebilehel knaitek.ee olemas. Kui teile ei soobi see, siis ostke teisest kohast ja pole probleemi. Meie ei müü TV ja HI-FI edasimüüjatele (Samsungi reeglid).",Neutraalne
1318,Tagasisise null. Tellimustega tegelevad teosammul.,Negatiivne
1324,"väga halb teenindus.. keegi Aleksandra Podojorova seal ei oska midagi vastata, kas või lihtsalt ignoreerib küsimusi, puudub klientide austus",Negatiivne
1331,Tellisin Ühe LED telku öökapi peale. ,Positiivne
1338,Hinnad head ja väga kiire tarne.,Positiivne
1339,Üldjoontes väga hea kogemust just mõnusa klienditeeninduse poolest.,Positiivne
1340,"Tellisin hommikul teleka, õhtuks toodi juba koju ära. Soovitan!",Positiivne
1342,Tellisin kaamera. Kaup jõudis ilusasti ~48h'ga  Smartposti kaudu Kuressaarde.,Positiivne
1343,"Tellisin mälud sülearvutile. Kõik oli hästi ja kuller tõi paari päevaga asjad ära. Pakid olid aga hoopis mälud lauaarvutile. Saatsin pildi paki sisust ja arvest ning mõned päevad hiljem oli kuller õigete mäludega ukse taga ja vahetas valed mälud välja. Üldjoontes pigem positiivne kogemus. Apsakaid vältida pole võimalik üheski ettevõttes aga oluline on see, kuidas probleemide ilmnemisel neid lahendatakse.",Positiivne
1344,"tellisin arvuti kasti sealt, smarpostiga maksin korraga samal päeval kogu summa ära ja alles 5 päeva hiljem tuli vastus et kast on teel, kuigi kodulehel oli kirjas et kast on laos, aga muidu igati ok, mina kaubaga rahul",Positiivne
1347,Oli soov osta endale uue elektripliidi ning ei osanud teha koheselt õige valiku. Saatsin läbi antud firma interneti poe päringu neile ning sain sealt väga hea konsultatsiooni. Peale selle sooritasin ostu ning järgmine päev sain ostetud kauba kätte. Soovitan!,Positiivne
1348,Kaks telekat olen tellinud. Hea hind ja probleeme pole olnud.,Positiivne
1349,Olen väga rahul. Kaup tuli järgmiseks päevaks SmartPostiga (tasuta postitus). Korralik pakend; kaasas eestikeelne juhend ja igati korrektselt vormistatud arve. Üllatuseks oli ka väike šokolaad.,Positiivne
1350,"Tellisin kauba, mingi aja pärast tuli arve, maksin ära... ja siis poole päeva pärast meil ""Kahjuks  antud toode sai laost otsa, uus kogus saabub lattu [kunagi hiljem].""",Negatiivne
1351,"Sai televiisor tellitud. Meilile vastati praktiliselt koheselt, tagasiside oli täiesti ok ja ka kaup jõudis kiiresti kohale. Lisaks kõigele veel parim hind. ",Positiivne
1352,"Head hinnad, korrektne ja abivalmis teenindus. Tellitud/ostetud paar suuremat asja. Siiamani rahul. Julgen soovitada.",Positiivne
1356,"sai ostetud teler. teenindus kõik ok. aga kuna teler läks teisele isikule ja aadressile, sai muidugi kõik kirja pandud. sealt hakkas jama.keegi polnud kullerile neid andmeid andnud. 2 päeva jagasin kontakt andmed. väga tüütu ja ebameeldiv. ",Negatiivne
1357,"Tellisin kööki õhupuhastaja, tuli kenasti järgmisel päeval Tartusse kohale.",Positiivne
1358,Järelmaksu sõlmimine internetis ebaõnnestub.,Neutraalne
1359,"Sain päeva lõpuks siiski vastuse oma e-mailile, tõstan hinnet. Ilmselt polnud poe omanik teadlik järelmaksu sõlmimise probleemidest.",Neutraalne
1360,Minule väga meeldivad Dlb Trading OÜ firma kohta kommentaarid. Viispluss.,Positiivne
1362,"Väga hea kogemus tahveli ostmisega. Arvet sain kohe paari minutiga, ja pakki kolmandal päeval sain Jõgeval.",Positiivne
1363,"kõik nii nagu peab, positiivne (Y)",Positiivne
1364,"Oli vaja PCIe võrgukaarti, Nüüd ja Kohe™. Oli olemas. Kahjuks töötas kaart pool päeva. Läksin garantiisse, vahetasid välja.",Positiivne
1367,"Tellisin mälukaardi. Kaup jõudis kohale täpselt 7 päeva peale arve tasumist, nagu lubatud. ",Positiivne
1368,Tellisin omale sealt videokaardi. Pärast nädala pikkust ootamist nad ei suutnud ka siis seda saata õigele aadressile. Pakk saabus mu vanale tellimis aadressile ja õnneks mu perekonda.,Negatiivne
1369,Hea ja Kiire.,Positiivne
1371,Tellisin televiisori. Neljapäeva lõunal tegin tellimuse ja maksmise. Tellisin Pärnusse kulleriga. Reede lõunaks oli telekas käes. Aega läks kokku umbestäpselt 1 ööpäev.,Positiivne
1372,Toote tarnijast tekkinud takistus klaariti ära kiiresti ja minu soove arvestades. Viisakas ning eeskujulik klienditeenindus. Julgen teinekordki tellida.,Positiivne
1373,Kiit-kiit! Väga tore personal ja hea firma!,Positiivne
1374,"Siit e-poest ärge tellige. Klienditeenindus on 0 (null). Tellitud kauba kohta ei saa mingit infot ei telefoni, e-maili ega skype teel.  Samuti kui lähed kauplusest tellitud kauba kohta küsima. Mul oli kauba eest makstud, tarnetähtaeg ületatud kuid infot asjade seisu kohta ei saa kuskilt.",Negatiivne
1375,Tellisin teleka teisipäeval ning kohale jõudis kolmapäeval kell 13:00. Mailiteel vastati küsimustele 30 minutiga.  Kõik oli nii nagu klienditeenindus olema peab (Y),Positiivne
1376,"Hea teenindus, vastati kõikidele küsimustele. Kaup kiirelt käes soovitud ajaks dpd pakipoega. NB! Kui on kirjas, et kaup on välislaos, tarne 1-3tp, siis see tähendab, et 1-3 tööpäeva jooksul tuleb kaup juba sinule tellitud kohta. Kõik toimis nagu lubatud! ",Positiivne
1377,Antud ettevõtet ei saa kuidagi soovitada.,Negatiivne
1378,"Pesumasin oli vaja vahetada, kontrollisin telefoni teel saadavuse üle. Pealelõunat tellitud, toodi veel peale tööd ära, hind + transport hea. ",Positiivne
1379,"Igati 5+ asjaajamine. Sai tellitud, kahe päevaga oli kohal, sain kõne, läksin järele, 2 minutiga sai raha makstud, arved tehtud ja asja kätte. No mida ühelt kauplejalt veel soovida?",Positiivne
1380,"21.08 tellisin omale kõlarid, 23.08 tuli kõne, et kaup on kohal ning käisin ise järel.",Positiivne
1381,"Ostsin sülearvuti, sain veel enne ostu üle ka vaadata ning pärast ostu anti jäätis veel kauba peale.",Positiivne
1382,"19.08 sai tellitud külmkapp. Tuli automaatvastus et võtame ühendust. Nädala pärast tuli vastus (Kahjuks tellitud kaub on otsas,) .",Negatiivne
1383,Tellisin köögikombaini hommikul ca 10.00 paiku ja õhtul kell 19.00 oli pakk kohal. 5+++ kogemus.,Positiivne
1384,Kõik on okei. Staatuseid uuendati piisavalt ja kaup jõudis õigel ajal kohale. ,Positiivne
1385,Tellitud Samsung 46f7000 jõudis kohale lubatud tarneajaga kuni 3 tööpäeva.Soovitan!,Positiivne
1386,Sony Playstation 3 Super Slim 500GB Black soetatud.,Positiivne
1387,"Sama siin. Ostsin mingi tahvi netipoest ja märkisin järeletulemisega Lõunakeskusesse. Ootasin ja ootasin. Lubatud oli kuni 4 tööpäeva, helistatakse, kui kohal on. Kuuendal tööpäeval (kaheksandal päeval) üritasin ise helistada, telefon kinni, pidevalt ootel, siis kirjutasin, et kus on jms. Järgmise päeval peale lõunat tuli kiri, et arvuti on Lõunakeskuses olemas. Niipalju siis nende helistamisest. Kui järgi läksin, siis ütlesin, et tulin tahvelarvuti järgi. Isegi dokumenti ei küsitud ega ka mingit allkirja, lihtsalt anti kätte. See oleks võinud olla kes iganes. Ühesõnaga väga ebameeldiv kogemus. Ei soovita.",Negatiivne
1388,ostsin pagasi kaalu. Järgmisel õhtul oli kodus olemas.,Positiivne
1389,"Hea hinnaga ning kiire teenindus , soovitan (Y) ",Positiivne
1390,Kiidan! Kauba sain samal päeval kätte kui maksin. Kaup ise oli aga tootja poolt antud reklaamile mittevastav. Sain ilma probleemideta tagastada ja järgmisel päeval oli ka raha pangaarvel tagasi. ,Positiivne
